,Type,cluster_labels,Class,feat_000,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009
69,Training,0,0,1.1140504443871777,-0.5534924865863367,-0.41742564412175176,-0.3303463213193308,1.6037588701685093,0.8699334520872826,0.2108048580344053,-0.1857043641057633,-0.006329700911626351,-0.42703917413937925
70,Training,9,0,-0.5880106224966065,0.12913341388304084,0.12177556218529619,-0.7169834091940168,-0.34929817853097367,-0.1682171263560153,-0.264971623155522,-1.593370676951714,-0.4292353939037117,-0.0563852397902821
71,Training,0,0,-0.8534797115190901,2.1306858347704494,-0.564429986228719,-1.8286513655505254,1.7315818915493453,-0.9082523539121844,-0.42010334471064337,0.5894528486117112,0.02189432320489458,-1.0262497961991106
72,Training,1,0,-1.3629902226176507,1.0990337317977819,-1.1030782649910296,-0.23962552981628663,0.6114737943560875,-1.4492262571348549,-1.1916854274789312,-0.7324753662601416,-1.996209249067653,0.7475133516822507
73,Training,4,0,1.2557949011567127,-0.6966761657938858,0.20233846893809065,0.627300158740954,0.4813288705136375,-0.0855223031067835,0.8782424832265386,0.06987715979281806,1.2222807707168084,-0.5522364975518248
74,Training,2,0,0.7731004483757091,-0.6075781264761142,0.5530689007749491,-1.8074296651706352,-1.1464422189936332,-0.5608812288815752,-0.13563200491412436,0.6841634036465964,-0.6169850498921268,-2.995479673738944
75,Training,5,0,1.8399202781126511,0.42520852963874617,0.6589009082631527,-1.5101531125078607,1.7860659609405702,0.9292940262703617,-0.34837429636818334,-1.4474459231012893,1.124061533882434,0.8746661606031622
76,Training,1,1,-1.689183666668966,-1.093016137999865,-0.3256753734108238,-0.176201551534551,1.6895829871616157,-0.7769484266355667,-1.2346420848716149,1.7126289530551877,0.17865140323537146,-0.8879448306051845
77,Training,0,0,-0.17851756808375363,-2.044812000223796,-0.7819097576079126,-0.1838611059400545,0.713254073137335,-1.1550173943053141,0.005009152527348012,-0.9608753132642756,1.0763259531781153,-0.8523983368253109
78,Training,9,0,-0.23586094814958095,-1.4597416968924188,-1.6655805256491243,-0.32574593556636516,0.19269115766443437,0.36642446808239104,0.05695113721685275,-0.8773098551212445,-0.19926824534183446,1.188196104163256
79,Training,5,1,1.2116703038120427,-0.26969213521291396,-0.300791988261482,-1.0940704158682093,1.2275745807646536,0.9574706974438871,-0.8067093987131271,-1.3938154223847004,0.6575793113135423,-1.1514177200699134
80,Training,0,1,-0.6166628918590101,1.6839759956456615,-1.2790396652708036,-1.7489521005741462,0.5641227574761444,-0.18923048076691223,0.523301999555782,0.6871771712472337,-0.36432769480163063,-0.8148443740502729
81,Training,3,0,0.2219656682394605,-0.38489243771358994,1.3342181330203,2.0320403605626445,0.42032986135902956,-0.02048351030337143,0.17982401632246073,1.751537941590189,0.11004381851446954,1.0630073908745459
82,Training,2,1,0.44864892661003514,-0.9226739435830437,0.046064875802352016,-0.18282720130663918,-1.0067843619002899,-0.8292175696164222,-1.5158806332633472,-1.0817499774550654,-1.4630459016257369,-0.1360970118203686
83,Training,2,0,0.04168039960587249,-0.5295463542556526,-0.6695079434721813,-0.16782522318689938,-1.4155340254818825,-0.5213003959650594,-0.8156148726087793,-0.8391756235868036,1.8790407270715777,0.6480918846864198
84,Training,2,0,0.25779382951288904,-0.516181249828542,-0.32399384524545566,-0.02014426271289323,-1.5221121403009905,-0.5203872913791444,0.5991251009833185,-2.993901043156825,-0.29523093492309255,-0.20131301145289096
85,Training,3,1,-0.13549640602407861,0.27486167197670863,2.661801007246654,0.379538469702212,-0.8695180329035944,1.269595799634715,0.7681701625670181,0.43689383752039257,1.1758278958578434,0.765706773870483
86,Training,2,0,-0.2734296882487405,-0.4374092268240714,0.8295955822397614,0.9597008297139592,-1.1571733584033872,-0.4063096035836112,-0.08389526488942631,-0.26357894488541506,0.5304132897216722,0.15941019959307398
87,Training,0,0,1.557151048119218,-1.081384715950749,-0.7885052219879974,-1.6941163495875462,0.6186328729913068,0.6379053046706132,0.3786524781921015,-0.4022545480418152,1.5329639140652889,-0.5664992343255616
88,Training,0,0,-0.1366005501282982,-0.9738638904615664,-0.9109766824957435,0.7548430384076742,0.6035148636883207,1.5794703109658252,-0.3523817542073933,0.8750399342539967,2.0105020985534447,-1.2293987204570185
89,Training,5,1,1.5582959852328984,-1.2033319728903193,0.45659741101171486,-0.01736315771017127,1.55203279395273,0.07982712674938074,1.6231599535823218,-0.7885989770790685,0.8761051168260849,0.23874919454083518
90,Training,9,0,-0.20709732674241021,-1.5281153967646446,-1.4743235490621818,0.3521538686376129,0.2520006692191638,-0.24401020126807027,0.912420229524859,1.2379209802994415,-0.762019811779857,0.47780365827043847
91,Training,7,0,0.0019543827589644713,0.5958981029495545,0.1436830145507792,1.8584234582587502,0.5768232281415292,0.10350700300414689,-1.702519231337966,-1.8717067423906448,0.1958458291677682,0.9436239587818382
92,Training,1,0,-1.525275555822097,-0.8791249352030582,-0.7297978630053932,-0.7027384822528738,-0.9889834938944566,-1.1350119749640786,0.5751680629839571,0.694398642027967,0.9707505182402153,-0.7832776686335206
93,Training,1,1,-1.73450392124823,1.490185966032672,-0.7045036257994984,1.0906480432638928,-1.698279410408372,-1.141926041022038,-0.6244787279404059,1.3581889484174436,-1.4025668515880576,0.9162160447297756
94,Training,2,0,-0.7528232213146973,-0.6693810951929661,1.987676553981408,-0.46580642914681825,-1.374273048299797,-0.64426926622648,-0.37741284047052326,0.7362603478788573,0.833553345920581,1.1150449344905047
95,Training,5,1,1.7107736654980608,0.7286905065085533,1.3109738684762053,-1.1312121017412615,1.7341363477339866,-0.3963982937272824,0.6906852657549383,-0.7124148857004714,0.8395570936933623,0.0062840375095654585
96,Training,4,1,0.6662658666952287,-0.5629830366357954,0.6671346953785048,-0.05147620153497497,-0.01726631274263853,2.3303077147894515,0.5311538686310975,-1.0097990177311271,0.9554697995098472,-1.6194258091461444
97,Training,8,0,0.3852559992149418,-0.16286243497580666,0.19628435698835933,0.932022807159622,1.4789450536974487,-1.1870545922477707,-0.33989207791287324,-0.17104448018680693,1.0719435595613858,0.3637182319509818
98,Training,9,0,-0.7132658429861655,-0.282280901941867,-0.046240173044602234,-1.1086639969628211,-0.6358014720292011,0.40597625600420634,0.9878296648866531,1.6682972095909232,-0.2992963985067758,0.11495454461079534
99,Training,0,0,-1.8840487232069227,0.8971822990561757,-0.322414689420749,0.8612507381005914,-1.5939387383358024,-0.28568230330656275,-0.2585229975452652,1.0610330250956832,-0.46362045225988413,-0.7222202470947074
100,Training,1,0,-1.6795903796966971,0.490043110880345,-0.9293785566289405,-0.2220736241702035,-0.5640924677082929,-1.3426933706953759,-2.305327215683071,-0.48436540598323763,-1.7171841235816923,-0.790186174942136
101,Training,3,0,-0.2102878838644808,-0.5178734223238631,0.30775926397783526,1.2958576632149668,-0.31246182237747067,-1.183995932309761,0.03601727685345941,1.1212827259294147,0.2944739162997114,0.8533882938572512
102,Training,8,0,-0.09428624113439062,0.22875887976177392,2.1443362528033045,1.0160889695119775,0.1492123389388842,-0.8522571151573916,-1.0624680163443787,-0.8529143491249692,-1.9515687969863924,0.7019967041866035
103,Training,4,1,0.726785919934636,-1.2966176841516714,0.7226864111039781,-0.18578656283515613,0.41615443774284383,-0.5891407711714194,1.2155442975038537,0.31519527859086344,1.1601229658515448,1.0885847516114924
104,Training,5,1,1.356168483185525,-0.1624312221192577,0.42087859273337286,0.6190049600633817,1.3886901246409666,0.37814895454821734,-0.938484828004354,0.17111086239832882,0.6675715036758687,-1.228866810294692
105,Training,9,0,-0.09508365682000022,-1.5600153302191555,0.3829478047685975,0.046461527556126606,-0.05740719989200862,-0.46329465706690676,-0.9201664685297769,0.1392177149620573,-0.30280990742218283,-0.566455492286094
106,Training,7,0,0.10808744936914146,-0.35689041304248675,-0.9301365018277926,-0.4555184060515846,0.8765848935072321,-0.8173853409369743,1.2988244377210398,-0.607885751128459,0.5077482002641716,-0.27909701071231413
107,Training,4,0,1.326965927780841,0.6419262307050951,1.1802780991888462,0.3205903701669713,0.5903306273752263,1.8051816095837667,2.9102686169368055,0.7700641352600632,1.5852209229347398,-0.3154483114941043
108,Training,7,0,-1.5403841752146936,0.4178789772973311,-0.30575746916621865,-0.5240642779123172,0.3458727515928507,-0.3903302083538994,-1.1524742542168178,-1.5237421307462462,1.2125927035991781,-0.4172407921703728
109,Training,2,0,1.0205605553739396,-0.26386886180161434,1.5051996013984779,-0.20514161010321083,-0.9700694533974182,-0.22095453374596752,2.0521365175333686,1.2282735896259849,2.3417095586512704,0.03184733528503481
110,Training,4,0,1.3183895478734846,-0.9253614780957194,1.4504893165269122,0.3108297666131297,0.7932005275326799,0.7653406021016902,-0.1010516817328053,2.9976768023718794,1.5816584786713679,0.3174680198002337
111,Training,4,0,1.4171323506206326,-0.6636012181798304,0.04219946926920063,0.38698006419590397,0.4248512053047676,1.9953018022528355,0.6755120011604786,0.19673695649824818,1.6530881916233555,0.2818696226161556
112,Training,0,0,-0.8095184672544133,0.4995885669691166,-0.4691575253509323,0.23949221143457236,-0.7533647867173368,-2.438813342500705,-0.36668461850901135,0.016050651653611792,0.17945585578923615,-0.9141348892195601
113,Training,7,0,0.2099887344961934,-0.5082560261523019,-0.6588561334382713,-0.6045545209587375,0.964449344119663,-0.5356357010070616,1.3017623293693987,-0.9550346241362718,0.23803565228743373,0.37456837251938746
114,Training,1,0,-1.6142237699171336,-0.5372779601110715,-0.6905576076167808,-0.8940968372263727,1.0507618354547008,-1.1118196854257931,0.14361422292399437,0.705862143353733,2.0155703979944644,-1.033797520916472
115,Training,7,0,0.18704250017433965,1.9712236033224562,-0.18243283062781443,0.5260304257510117,0.36490600000419204,-0.26801967365690554,0.2585637994067404,-0.06493518253752543,-1.8316706738378683,0.22670935634318942
116,Training,3,0,-0.7280614797095261,-0.31963925543533145,1.0587228902313992,1.6639024897898125,0.7349312386373216,-1.19554753848166,0.6314679745899876,1.5990936910614422,-0.10196318164187408,1.3271297236931443
117,Training,4,0,1.3642589579811981,-0.9594902486528059,0.454718745315927,0.41637574848777187,-0.25401667527254734,0.5220867492758938,-0.13251875218714101,-0.5948661633578664,1.554905948014729,-1.4234757182698046
118,Training,7,0,-0.979310606385189,0.3772841320724633,0.03741897070057623,0.6198673139947971,0.3295330777195106,-0.0673114491794657,0.9740583628963652,-0.687006781193699,-0.48862442995352634,1.2063709758468963
119,Training,9,0,-0.5834220607063129,-0.6712568756869542,1.3669908186841244,-1.1509445484818472,-0.3931214361721185,0.015087069483096516,-0.5990788890111981,0.22257279232608987,-0.05168496114541316,-0.06577508701157093
120,Training,3,0,-0.6811806191128488,-0.5461295316383578,-0.020763315491269346,0.8115214609030688,0.8246818554609388,1.2961214480526768,0.5241844679589853,0.8371247239857807,-0.3058754445802914,0.9806276915065344
121,Training,8,1,-0.15008680198271906,-1.0157106034970917,1.8646281364599626,1.614455617848013,-0.5601601656339203,-0.3859720353778894,-1.1020669190283126,-0.8998799189569585,0.7940414039811217,-1.1222829913483936
122,Training,3,1,-0.13198807899697898,1.496158483054955,-1.2686726516971547,0.34210073559608584,0.6595594679715036,0.6833747441386291,-0.903976428916648,0.35444907214306987,-2.1013303423749385,0.6296703389707241
123,Training,9,0,-0.31769622757506044,1.6052995293043386,0.8231243217925085,-0.8578074292116696,-0.22277142357992274,-0.33840896277674987,0.41563576905193145,-0.43585448438313806,0.12832720795467906,-0.690372113212154
124,Training,2,0,1.4174417186010597,0.1011535705691291,-0.22539534180696258,0.9846089371812483,-1.5493984250307002,0.04353672632758564,1.897130633208958,-1.6203479889596546,-0.37581254386582735,2.6001169636822667
125,Training,0,1,1.1913755815152136,-0.9401747227337196,-1.0788517006736367,-3.4432376285730255,0.6036782338886323,1.5244928150490349,-0.03300112647041908,0.06434725282941696,0.11295380256812941,-1.1010826349839213
126,Training,4,0,1.0971264424130573,-0.6146611434456557,-1.031922918761897,0.4908641504111698,-0.8457015412583866,-1.5030951828849195,-0.19161509871247193,0.841734296187058,1.1150447082215376,0.67002308580845
127,Training,9,1,-0.682026255695315,1.0966850986059777,-0.17727195751679695,-1.4942406964325718,-0.827250007079359,0.08331754652571502,-0.757217327715716,0.7240381011347439,0.0753206623805042,0.848790087071841
128,Training,2,0,-0.37460856614129356,-0.19594809381436,-0.8310001062916238,-1.2194485574965561,-1.499505165127436,-0.224743516254743,-1.0097124724868909,0.8966922967353634,-0.46469079060960644,-0.6750979483557835
129,Training,7,1,-0.877598482057607,-0.39655727028142096,0.8065345186543142,0.2796321048967295,0.10499552618268096,0.6281958240990891,-1.9436816358005589,-0.55065217777498,-1.104742068366348,-1.7289199025551996
130,Training,1,1,-1.590952271688358,0.5237271890088152,-0.47000786391981064,-1.0775821258132845,-0.4111359891161455,-0.901434933696553,2.2853925536879016,-0.49958700565277747,0.37962522755729894,-0.23005218397312688
131,Training,9,1,-0.6954614887665335,0.46170676777112635,-0.29729151178600105,-1.5645631485442129,-0.6647077771727711,0.40111987312207115,2.236563871663051,-0.8559537070469411,0.11188278747014511,-1.0208137522682592
132,Training,3,0,0.7836963197857887,-0.9387644615165056,-1.2023065690686783,0.6918295610880926,-0.6209236306974232,1.2780842416370068,1.139165269633766,0.7130700665215586,-0.6448311234928584,0.8911383480347065
133,Training,1,0,-1.551500152157343,-0.02750520963748876,-1.0678958015197548,-0.7930379022502941,0.10936286049034465,-1.4493837263522757,-0.664516188815891,1.9714881870221708,0.8813678573726854,-0.35284680149769615
