,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
148,-1.6665078,0.27040058,1.6768258,0.75379103,1.3833896,0.69033396,-1.6348478,-1.505,2.4238014,-1.1853781,1.2443522,-1.3640639,1.0501105,1.5623751,-1.3535347,1.2227619,-1.1855389,-1.0738504,-1.0789047,0.3723958,7.721084,0.31094643,-0.687028,-1.2586203,0.52565074,3.5612264,2.2579563,0.14420193,-1.7455083,0.009639703,1.6192353,4.314763,2.615288,1.3689357,1.9719745,2.979264,1.6322018,4.063118,-0.14714767,1.3736662,0.16539478,1.6876252,4.6928782,-1.7189047,-1.7517242,-1.5404085,6.5262475,-1.7492797,1.6716261,7.5539207,6.3614388,2.187227,2.5715644,-1.3883878,-0.962223,3.6586273,-0.048455916,-0.48853567,-0.6258566,4.1669474,-1.7315792,-0.45370057,-1.5145824,-1.5680698,-0.6804026,7.6363993,1.88892,5.1815424,-1.5025862,1.9011946,3.2762394,5.3169627,0.761471,0.15607023,8.03405,0.9428957,3.2177546,0.032112267,0.61088926,-1.7495451,1.2721854,-0.2834937,2.9463274,-1.5346408,1.7597073,2.5012589,2.3618395,4.727238,2.4001167,-0.87737846,3.1401517,-1.6003183,5.7740464,1.5439255,-0.11099948,-0.3451212,3.5691073,0.11500004,1.4860235,6.720099,6.358552,-1.1899415,1.9925731,0.19678895,2.0350807,0.4760141,0.45670253,6.3904934,-1.3041847,1.8822527,-1.1994598,0.17523377,-0.8291451,1.6894861,1.3556614,-0.49206537,4.9266505,-1.6112046,-0.12976056,5.372524,0.39059642,0.6516794,3.4698439,0.04417606,4.68565,-0.8931701,-0.95836127,1.9927182
149,2.9397624,0.5993189,1.8866881,0.14094928,-0.946995,-0.8780021,-0.96892035,0.16923317,0.035250068,0.058283567,0.9102901,-1.0361755,0.6043222,-1.3043355,2.1684022,0.04374259,1.0060567,0.766379,-0.87156165,0.008824945,-1.460922,0.3522827,0.32886142,0.029176874,0.60675824,0.3783464,-0.61031365,0.88149256,1.6286764,-1.3915018,-1.2404299,1.7975281,-0.46811545,-0.63643414,1.75499,0.6796795,1.2737513,0.54956305,1.6641186,-1.4165883,-1.1531475,-0.28167793,4.9828606,2.3704672,3.6265464,-0.94240355,2.1712735,3.945265,1.3750308,2.0559475,1.6142234,-1.6086605,1.9715703,-0.9170744,-1.3443153,-1.1368738,0.74820954,0.39213917,1.8177133,-0.19030331,1.6784834,0.7994664,-1.6870965,1.6362503,0.13331889,-0.6107719,-0.2473833,1.385152,-0.086793564,-0.8707369,0.35994276,0.41429815,2.838128,1.8124017,2.139411,-0.8625317,0.41014478,0.6178294,0.4173413,2.689412,-1.3211812,-0.786575,2.3417559,-1.2454735,-1.3783469,1.0332216,-0.31516114,-1.3889297,-0.6133038,1.3285825,0.9504436,2.6075668,-1.1131207,-0.5064808,3.139383,-1.0620178,-1.4602616,0.07474571,0.28726327,4.152314,0.35412562,0.6318433,0.39784214,-1.1737778,1.2958982,-0.2814209,-1.1684526,-0.9781925,-1.2195016,-0.4169089,-1.3677063,-0.11554974,0.1485693,-0.0043463344,-1.3542591,-1.0170797,3.5474503,-0.7474549,0.7600261,2.6246836,-1.4493624,-0.7772298,2.3313415,-0.97222596,0.3462507,-0.42535278,0.3028081,-0.123074785
150,0.6058161,0.8623249,-0.55870354,-0.33220214,-0.49227744,-0.56170934,0.48738027,0.4625808,-0.47327077,-0.0589105,0.3258949,0.15940465,-0.33413947,-0.05738844,0.02815968,-0.31864434,-0.2528675,0.101342484,0.022588871,0.280955,-1.2309514,-0.14036198,0.27495894,-0.58329785,0.2694645,-0.9329088,0.05267411,-0.12330532,0.43143037,0.05532911,-0.22446398,-0.9134649,-0.2341898,0.500982,0.20447965,-0.60217714,0.2962139,-0.7091485,0.62958425,0.3252332,0.47970912,-0.30104658,-0.17150189,0.8544549,0.66142935,0.07357498,-0.43327436,0.58725244,-0.8124619,-0.079320475,-0.262372,0.17661814,0.5910316,0.04659383,0.6497251,-0.86272,0.13158663,-0.58885205,-0.17052154,-0.8626485,0.8581342,-0.22341052,0.06523744,-0.4775064,-0.048637114,-1.1037983,0.41825828,-0.30328047,-0.30450517,0.21550496,0.25628603,0.5798103,-0.4986857,-0.40643448,0.011607403,-0.23401959,-0.33337855,0.5866732,-0.06974371,0.54121506,-0.46898967,0.13569881,0.52703077,0.004158609,0.03304059,-0.31287786,-0.06179217,-0.44057593,-0.47751603,-0.08731789,-0.26829383,0.628038,-1.1946812,-0.3229714,-0.23886426,-0.0019145155,-0.34213635,0.49531433,-0.59027743,-0.76993865,-0.11333819,-0.6579384,-0.056893025,-0.78097016,-0.017320085,-0.6118351,0.011872342,-0.9653201,0.0972155,-0.21746042,-0.53551793,0.1710767,0.1595876,0.9223913,-0.73646724,0.39594248,0.2633841,0.19266525,-0.3658414,0.028070047,0.033282034,-0.17470051,0.30849013,0.1535986,-0.9370752,0.027081449,0.29970095,-0.5059607
151,-1.7389556,-0.8118083,3.0658875,-1.2866508,-1.6101993,-1.5805995,-1.0648923,2.1034617,3.7029657,-1.1502231,2.8168743,-1.7213099,-1.568934,0.61870706,1.5651506,-1.7501757,-1.4614874,-1.5138527,-1.6588842,1.0023077,1.1127249,0.58266526,-1.415188,-1.3158166,-1.4011624,1.2810045,3.4514174,-0.5015329,9.732202,-1.611878,2.6398752,4.602305,2.3145118,-1.6195015,-1.2770848,4.6787004,2.775712,2.8415704,-1.7528243,7.538081,-0.6376541,-1.3267761,1.7837348,-1.7501663,-1.752223,-1.6749264,6.3372593,-1.7353085,-1.6643015,11.185819,7.766411,-0.56461084,-1.7162887,-1.554569,2.5886705,1.5302346,-1.7293673,1.055324,-0.7354895,-1.451661,-1.7424273,2.4279482,4.4152117,5.6303816,4.8302217,4.98991,2.9909484,5.072976,0.6880892,-1.592498,-1.7545209,9.936682,12.820098,1.118283,10.244597,-1.7264991,2.496803,-1.7278111,-1.6224151,-1.7533487,-1.6890488,-1.4013195,-1.2308884,1.2375914,-0.32188392,0.62377787,-1.0657693,0.32105508,-1.5682633,-1.3755602,3.4114738,-1.7571579,2.3492458,-1.7333769,4.3808923,2.8922653,5.8789935,2.6965048,-1.3125204,16.20182,8.197011,-1.5755596,-0.9633077,-1.4888654,-1.691663,-1.6160891,-1.4944574,0.6160858,-1.6853926,-1.0709956,-1.7488991,2.414062,-0.8321396,-1.7563938,-0.7328672,-1.217068,-1.7570977,-1.3038611,1.6456766,-1.6455787,-0.35460696,-1.7105532,-1.6979939,-0.3714671,5.194069,-1.7394611,-1.2689425,0.22415662
152,-1.6361841,-0.56596917,0.89089906,-0.108321734,-0.4959106,1.5038334,1.842535,-0.84203583,-0.42664525,-1.1879454,1.1944084,-1.3224962,1.4967761,-1.436692,-1.6107619,-1.6361684,0.18792094,-1.102034,0.30941302,1.3483162,1.9153012,1.4579722,-1.236089,0.9721508,-1.6344403,-1.11055,3.341987,0.7468242,-1.525918,2.116385,1.8455855,-0.44101602,0.9305697,-0.9549313,0.5379862,-1.3013002,-1.5279584,-0.3299558,-0.7942355,-0.10715694,-1.177461,2.3796525,-1.665539,-0.6970843,-1.1879473,0.20517042,-1.7150499,-1.6739892,0.026276253,1.3098776,1.2580038,0.9703141,-0.73357844,-0.7306947,-0.2772871,-1.271458,-0.20263742,-1.1836796,-1.0590994,0.93757814,-1.2026795,1.3892242,-1.0740683,-1.6061,-1.1206869,1.5048219,0.94242597,1.5581522,-1.5058382,1.6894344,-1.0577003,-0.010986443,-1.7173591,-0.84157217,-0.24168278,-0.8807772,-1.3484772,0.8440726,0.82987106,-1.4488882,-0.21210106,-1.4217811,0.52238965,-0.8899794,1.0490669,1.0338566,2.6610045,1.3603438,1.9910688,-1.3455331,0.6350546,-1.2362986,-1.6719848,0.6374398,-1.6922575,-1.0621423,-1.3533312,-0.33997548,-1.0587103,-1.7379575,0.7403538,-1.0047271,-1.112101,-1.5064142,-1.4814544,0.7446822,2.633985,0.7481218,0.25534824,-0.68924916,2.030404,-0.29479277,1.3322012,-1.0214673,1.4906483,0.5656449,-0.6900792,-1.5093272,-1.483553,1.8609719,0.0049868673,-1.3056318,-1.6943516,1.7721975,-1.3535949,-1.1386387,-0.33008587,-1.0045755
153,-1.216055,-1.186099,0.6247798,0.36679736,-0.7072989,0.41435587,1.1144254,0.16572456,0.2965505,-0.6181861,0.8453975,-0.012791821,-0.035052005,-0.89531434,-0.79807246,-0.76766515,-0.1480988,-0.7360482,-0.42308572,0.621835,-0.44170374,0.90184695,-0.8077134,0.34069493,-0.88723326,-0.43249112,0.29236564,0.5618928,-1.1127683,-0.039645314,0.5256522,-0.8043094,-0.17736465,-0.84838736,0.55347514,-1.2003409,-1.0184951,-0.43754956,-0.63119805,-0.21331342,-0.7674043,0.26368174,-1.4336262,-0.6501995,-0.42057,-0.81523025,-0.9476216,-0.7279092,-0.60623276,0.22475456,-0.24139172,1.737185,-0.45778894,0.12311781,-1.2746818,-0.9276708,0.17582405,0.4439988,0.12060638,0.15518266,-0.59099436,1.171545,-0.5306011,-1.0480548,0.1381823,-0.90228873,0.66623425,-0.4427641,-0.33614048,-0.07866345,-0.90123194,-0.07186603,-1.46943,0.60976183,-0.5772779,-1.1137458,-0.3386336,-0.39233744,-0.07387983,-0.29308805,0.97428334,-0.85605276,0.1152315,0.4289431,0.9645627,-0.19953737,0.69772595,0.12111022,0.5872977,-0.43682534,0.4911221,-0.9308651,-1.1705223,-0.7955525,-1.3497235,-0.7283676,-1.0340182,0.28134605,0.026268868,-1.4998772,-1.0493175,-0.8034222,0.6021158,0.7684925,-0.82829386,0.08882682,1.17531,-0.6668671,-0.18578677,-0.108644225,1.5098375,0.027334616,0.7242901,-0.44041994,1.2400218,-0.76098496,0.11943699,0.44544643,-0.81848556,0.15236288,0.12159568,-0.8541005,-0.66024935,0.58935916,-1.0767512,0.09437492,-0.17512617,0.049775712
154,-1.5385586,0.5428898,-1.013838,0.86803335,0.3673214,0.78537214,0.08408665,-0.458915,-0.41958496,-0.9312134,-1.1900095,0.7858843,-0.06692404,0.24575414,-1.088466,1.8305224,-0.25951043,0.010569939,-0.017088614,-0.44427246,-0.106147885,1.2210015,0.11783743,0.10196299,1.758947,-0.9256483,1.7324915,0.0360252,-0.51440024,0.7243257,-0.7161741,-0.8902203,0.08203625,-0.23009054,-0.18123809,-0.90204734,-1.4260131,0.46088007,0.38549006,1.1266617,0.29386637,-0.6301044,-1.6887739,0.07568685,0.204217,0.31397384,-0.99960876,-1.7015529,-0.37707347,0.31433636,0.80876756,-1.4219862,0.32334858,-0.6571288,1.0910162,-1.3083675,-0.33900192,0.8306917,0.5375823,-0.17492568,-1.2287068,-0.30564806,0.4323499,-1.2314972,-0.806217,-0.62884885,-0.62034774,0.017747039,-0.91398734,0.9452017,0.12531808,-1.2387519,-1.4589232,-0.9574718,-1.267185,-1.2537872,-0.82922435,1.1796882,-0.38033712,-0.7773609,-1.589109,1.0691038,-1.2435703,0.66874176,-1.3170222,0.45080864,0.24750787,-0.7680908,0.45084387,0.03981452,-0.9305601,0.36037028,-1.665633,0.6731055,-0.89888847,-0.7130506,0.03998186,-0.7380954,-0.45893562,-1.556178,-1.2488402,-0.88294137,0.5851949,-1.4078574,-0.8292432,0.9731772,2.0178103,-0.6858869,0.06321332,-1.0520198,0.59397393,-1.3476479,0.14821844,0.8075264,0.44948763,0.5562817,0.04996525,-0.13633898,0.1290128,-0.508513,-1.0815026,0.63308126,0.57938313,1.055367,-1.0035772,-1.284591,0.95647913,0.084556356
155,-1.0590942,-0.36055818,-0.56171596,-0.112738565,-0.46678472,0.29557893,0.117288776,-0.55643547,-0.5387648,0.36108503,0.38093743,-0.4755684,0.05834843,-0.38138753,-0.5046987,1.0158432,-0.08497562,0.10681307,-0.28880152,0.16092338,0.45245373,0.34862033,-0.4996281,-0.55908024,1.8351885,0.52475,0.2820844,0.08453364,-1.0163796,0.3314815,0.5571516,-0.24492644,0.10253088,0.30471647,-0.405239,-0.35625708,0.14539164,-0.056717798,-0.9207147,0.25968635,0.016961891,0.22698082,-0.57297176,-1.170003,-0.92100686,-0.22592591,0.9798275,-1.3063298,0.009109567,0.20317249,0.12551099,0.50282264,0.25935805,0.091413066,-0.85879314,0.41582817,0.5097474,-0.6988952,-0.52001226,0.24413884,-0.880165,-0.16099632,-0.9638917,-1.3630774,-0.531214,0.61134434,0.5798475,-0.23033687,-0.3528857,0.30384684,0.21450175,0.6131629,-0.8477722,0.5465621,0.57795656,0.22198915,0.24207291,-0.26928347,0.3967866,-0.9477787,0.34852046,0.34275815,0.51107377,-0.78056574,0.04228627,-0.63368976,0.6425955,0.014713464,0.3510165,-0.6017771,0.1579447,-0.55563,0.06957506,0.23988959,-0.980415,-0.30925587,0.35301343,-0.09633755,0.64412355,0.05041985,0.38069382,-1.2657622,1.0100371,-0.19776288,0.29739428,0.23560058,0.7404803,0.36041528,-0.33674377,0.6627773,0.5126222,0.080852516,0.16875967,0.12020793,0.59969527,-0.019548293,1.2123023,0.57045925,-0.6390577,-0.051181216,0.34565276,-0.34869182,1.2748772,0.14566027,0.16937296,-0.32125002,-0.0247207,0.6210606
156,0.3298804,0.6378372,-0.542392,-0.22213733,-0.3794375,-0.5341154,0.3696899,0.46991703,-0.55255526,0.19519597,0.1132408,0.27913463,-0.17807613,0.17773198,0.005900787,-0.0904922,0.009659291,0.19581172,0.08920436,0.33718157,-1.077791,-0.24422207,0.22455372,-0.691116,0.30744976,-0.6993432,0.003453684,0.10539464,0.419866,0.03292083,0.077179745,-1.0164689,-0.34878662,0.26046985,0.0052250703,-0.72456455,-0.05147029,-0.61368877,0.60867167,0.008629523,0.14634696,-0.124265976,0.16460392,1.0489938,0.6489316,0.13400635,0.40190032,0.59452873,-0.6121235,-0.28105512,-0.45608285,0.24347694,0.5515188,0.0051316936,0.5498816,-0.7837122,0.31701484,-0.42305106,0.038004216,-0.76625144,0.72455156,-0.38294217,0.1061085,-0.15573613,-0.6285041,-0.8882558,0.16816875,-0.48823726,-0.16911605,0.2280406,0.17513305,0.41443485,-0.8204826,-0.34264663,-0.09052876,0.0781392,0.034376483,0.38440877,-0.058771614,0.32543942,0.28676304,-0.094526,0.39082402,-0.13105303,0.13698378,-0.62542605,-0.32485324,-0.4443687,-0.42397138,0.05104094,0.010460061,0.9310061,-0.9160848,-0.0012835707,0.026254103,-0.20843877,0.06825029,0.2986659,0.20107734,-0.852195,-0.25846902,-0.27510723,0.30368805,-0.42841294,0.23481047,-0.43391034,0.26077107,-0.9987933,0.16438554,0.43151578,0.22245102,-0.15039656,0.117147505,0.56596816,-0.5247158,0.3674539,0.48678228,-0.011920815,-0.5227079,-0.055796828,-0.26141942,-0.15937077,0.51648074,0.052863374,-1.1037966,0.3993638,0.46023571,-0.22683254
157,-0.87611157,-0.5002164,0.55065453,-0.76401716,-0.3199923,-1.0941061,0.1962763,1.2373801,0.3140896,0.35439694,0.65553033,-1.1450208,0.8369057,-0.37292108,0.5987369,-1.6792034,-0.82972866,0.11670939,0.30528387,-0.33756182,1.991128,0.524209,-0.4440599,-1.2229638,-1.7435337,0.29402676,0.3305486,1.2789333,3.1678464,0.32421914,1.1852833,-0.9716622,0.57927024,-1.3297781,-1.4924097,0.04166354,-1.2575802,0.53064436,-1.0658212,1.195689,-1.1155189,-1.0159657,0.76465636,0.68354255,3.3788884,-0.8761588,2.8589728,2.4017162,-0.11587202,2.2843544,1.5456519,-1.7080593,-1.0914726,-0.29958686,-0.17385715,1.1085387,-0.9154587,-0.13991056,-0.8850881,-0.55928725,-1.2325042,1.106473,1.3790402,-1.1616232,0.048235867,1.6236204,1.5827025,0.85795003,-1.0804912,-1.2030402,-1.1722857,0.9337407,1.8662064,-0.19028759,3.5178218,0.466959,0.60120666,-0.9597847,0.853702,-0.69990504,-1.6001868,-1.3946067,0.7475707,0.17581937,-1.610923,1.2433616,0.0035751893,-0.108632386,-1.3034577,0.42823422,-0.4020111,-1.0704547,-1.3387637,-0.7606392,-1.4005901,0.3194112,1.2725159,0.7500097,-0.36709395,2.4994476,2.3706703,-0.56250715,-1.6230255,-1.6789888,0.27992254,-0.6445154,-0.9084835,0.16689447,-0.6538404,0.9352727,0.7661026,0.5263015,0.13091913,-1.5396931,1.0712354,-0.6144636,2.4161737,-1.6319093,0.4009414,2.4366033,-1.319923,-0.9391317,-1.7291548,-0.3259487,-1.176352,1.1029998,-0.4879882,-1.6721214
158,-1.1003708,-1.2753973,0.2448055,-0.016584298,-0.86920935,1.2623138,-0.45415273,0.4922934,0.51863545,-0.8470986,1.331409,-1.2232003,0.9734978,-1.5027137,-0.91804385,1.12095,-0.9082106,1.2607508,-0.170171,-0.22459364,2.234519,0.16065283,-0.50493836,-1.0322561,3.3804424,-1.341585,4.701256,1.2135974,0.56204194,0.18402544,1.1594204,0.6844021,0.6486174,-1.3868649,3.122514,0.24580544,-1.1703694,0.761758,-0.79739803,1.4768362,-1.2673202,-0.6744525,-0.7472177,0.019381436,2.5803258,-1.2791617,1.9299203,-0.9599045,0.22694768,3.230172,2.373316,-1.7263094,3.7021835,-1.1105901,1.6430194,-0.81386274,0.090626374,-0.8859905,0.79806405,-1.4158787,-0.20846716,0.81562287,-1.6637579,0.94424313,-0.5074576,0.9162781,0.9761275,3.536321,0.36325485,2.4663367,-1.2908814,1.8839794,0.9550256,0.16715837,1.1042145,-1.3472229,-0.6456979,2.248313,0.5771015,-0.96299195,-1.7304235,-1.229804,1.8368828,-0.113269374,-0.9672536,1.3967639,1.3506628,1.2919513,1.0338691,0.83085185,2.4549637,-1.2442256,-1.6666883,0.66385907,-0.49365684,-1.0082932,-1.620471,1.311919,1.0187157,-0.5958952,0.09121322,0.79550374,0.9718215,-1.6584134,-1.3408915,-1.0039363,3.2488134,-0.8669984,-1.3301522,-0.2862882,0.58862907,-1.6051799,0.33303002,-1.4798228,-0.063192524,0.41839197,0.9105729,-1.0881907,1.270647,3.0840151,-1.1427851,0.83269244,2.4753125,1.6746742,-0.6655399,-1.4758059,-0.4660994,1.4266205
159,0.10626681,-0.24570349,0.6107409,0.1442642,-0.53655756,-0.03111258,-0.2128734,0.79232734,-0.29708266,-0.05396234,1.5109898,-1.1829352,0.6862796,-1.2975911,-0.020028312,0.8145979,-0.57791346,1.500194,-0.56666476,-0.04412498,0.7798075,0.05735741,-0.055981696,-0.64661545,2.5284622,-1.0868421,2.797347,1.1126376,1.2101724,-0.27502263,0.03751669,0.4259889,0.37633154,-1.0903398,2.15727,0.08358103,-0.60791034,0.26711234,0.092242196,0.6299675,-1.2228694,-0.35621867,1.278058,0.849875,2.919359,-1.210354,1.7747941,0.6247424,0.43176773,2.4769237,1.7524028,-1.7023383,2.854773,-0.74272853,1.153243,-0.8936617,0.15662491,-0.81827897,0.8807249,-1.1130716,0.524556,0.87152827,-1.6065329,1.0827429,-0.5610069,0.16691697,0.7991505,2.647946,0.4218337,1.3613757,-0.8975107,1.4088799,1.8441508,0.6950223,1.5529833,-0.9721366,0.08914526,2.0501564,0.13915436,0.71536946,-1.7072916,-1.2114171,1.8736739,-0.9354626,-1.4219775,0.98645395,0.8736425,0.19563888,0.1365128,0.87736154,1.6923357,0.7040817,-1.6170284,0.62215734,0.83118296,-0.9519681,-1.3445916,1.0514162,0.70886487,1.3206708,0.3006085,0.5846926,0.73504066,-1.6083006,-0.6921066,-1.1170136,1.8503278,-1.1651798,-1.3204399,-0.35549796,0.11240059,-1.2011095,0.609671,-0.95264894,-0.9327825,0.20799506,1.9064853,-0.6962534,0.8607268,2.5107093,-1.0832263,0.5782301,2.2896054,0.55969465,-0.8408817,-1.165235,-0.5068077,0.64953345
160,1.4510465,0.5024534,-1.1769946,-0.5363786,0.33468276,1.215572,0.097116925,-0.97620344,-0.9195316,-0.450885,-0.8291915,0.1319093,0.10013464,-0.488371,-0.38451764,0.496012,-0.09114702,0.13871324,0.37515515,-0.6148639,0.59841776,-0.56548893,0.6406091,-0.63248116,-0.6020886,-0.21929587,0.022955623,-0.9252239,-1.0703155,0.45508078,-0.5726337,-0.21860208,-0.09813068,0.81325793,-0.341479,0.10497453,0.603401,-0.48033896,1.2935741,-0.7252394,0.85696507,-0.14030458,-1.032442,0.43261954,1.3009179,0.69230664,-0.99891835,0.8605126,0.09260706,-0.6477421,-0.06545393,-1.0022931,0.9827443,0.18318805,0.51648027,0.28069097,0.7778092,-0.6571954,-0.017920552,0.24933648,0.41905192,-0.8445688,-0.98876834,-1.1062084,-0.92441154,-0.14735255,-0.41014308,-0.36267084,-0.67051184,0.589724,1.1599582,-0.99187195,-0.8919229,-0.64207053,-0.8319482,0.51463675,-0.80786437,1.1599169,0.7015448,1.6656302,-0.89489895,0.91095895,0.08317078,-0.7230971,-0.9983848,-0.00051992206,0.08817009,0.17534155,0.31765255,0.03358625,-1.3953214,2.086929,0.55978304,0.5924349,0.09174148,-0.24040592,-0.5337677,-0.51463383,-0.38057202,-1.3067776,-0.21744283,-0.49782428,-1.1094612,-0.95574933,0.38955736,0.42935002,-0.6314476,0.29008,0.6936771,-0.5990925,-0.6690229,-0.76965964,-0.5294634,1.9743525,-0.5150659,0.59683657,1.1801519,0.052200563,-0.6256123,0.4515327,0.2067297,0.33879906,0.4355118,0.40907738,0.38716078,0.46427315,0.38943514,-0.9743737
161,-0.72745293,-0.7397242,-0.040214356,0.101720996,-0.113787726,0.55319357,-0.12083129,0.27286607,0.1797247,-0.27339667,0.56573015,-0.64040446,0.29608887,-0.8311592,-0.8784067,0.9975707,-0.7824554,1.0155473,-0.29573318,-0.2787219,0.7017594,0.012659131,0.048706893,-0.019012032,2.0603514,-0.9628665,2.0000358,0.7807617,-0.20823663,-0.5586774,0.42815447,-0.46100485,0.61627084,-0.81228936,1.2498982,-0.8950309,-1.1478999,0.5845463,-0.76843315,0.44467694,-1.1084489,-0.60037863,-0.8101463,-0.56327754,1.0283831,-0.9873724,1.3866287,-0.7618044,0.0030681433,1.6083248,0.62084085,-1.5465618,1.830394,-1.0896322,0.77090156,-0.8890155,-0.42321905,-0.67191577,0.86795056,-0.42794588,-0.4997534,0.464276,-1.434278,0.42286333,-0.9851517,0.5352575,0.21595533,1.9339265,0.23345475,1.50749,-0.57053536,0.4813242,0.7186648,0.16629742,0.2611106,-0.8245869,0.31178036,1.5524337,-0.52570707,-0.37450317,-1.5405875,-1.0357172,0.9766725,-0.63039964,-0.48911268,0.7051809,0.6097636,0.23148939,0.39781472,0.52014947,1.3273997,-0.4011382,-1.4409577,0.663212,-0.10708446,-0.44005713,-0.7072815,0.61796224,0.9419683,-0.59214795,0.023896283,0.28125706,0.77278143,-1.3648225,-0.6356784,-0.9162796,2.1348662,-1.0155005,-1.1939818,-0.43290243,0.8509407,-1.2598956,0.5293466,-0.6976237,-0.3719749,0.6533177,0.47228932,-0.3019131,0.5583343,1.3184655,-0.81966335,0.8074507,1.7562581,0.62071085,-1.1649629,-0.49292424,-0.071256235,0.72425324
162,3.9215097,0.54610354,2.5590394,-0.07543907,-1.03724,-0.77777535,-1.2143207,-0.16160107,0.12224315,0.16099468,1.0583296,-1.1208961,0.76535696,-1.3039944,2.7813776,-0.4145284,1.3811706,0.6309055,-0.9771788,0.089376606,-1.5258368,0.33122358,0.3683356,-0.09944933,0.067752585,0.8934829,-1.2239877,1.1738503,1.7181593,-1.578879,-1.245399,2.661622,-0.6726778,-0.7936587,2.0169735,0.9770693,1.8708538,0.81377286,1.8087641,-1.6355599,-1.3269913,-0.052226294,6.7063246,2.9293165,3.8913352,-0.95859265,3.1851852,5.095919,1.8856013,2.3008657,1.7924296,-1.6068395,2.0171049,-1.0434313,-1.6033474,-0.958221,1.1304353,0.5089877,2.1796052,0.43150255,2.1931107,0.9561175,-1.7180206,2.4391983,0.06415029,0.102549456,0.12519047,1.4363973,-0.07743696,-1.2706383,0.799422,0.44375134,3.7025323,2.4066243,2.8643875,-0.6440939,0.8037235,0.05453542,0.7298832,3.4022136,-0.69727546,-0.95899516,2.965388,-1.3738018,-1.2543757,1.2201637,-0.5777252,-1.4316564,-0.6287793,1.6267958,1.2914978,2.735265,0.28495452,-0.5857945,3.988738,-1.1399065,-1.4755609,-0.08129385,0.73253214,5.012001,0.7106271,0.9578943,0.31591496,-0.63734573,1.9921262,-0.027584461,-1.4685314,-0.45710802,-1.2448368,0.25792727,-1.381426,-0.17022052,-0.02078337,-0.0028808333,-1.3632202,-1.2787269,4.709154,-1.0243007,0.7129387,3.0641549,-1.5217044,-1.0220667,2.6499875,-1.2687277,0.99952215,0.49830627,0.44709757,0.034370586
163,-0.66053706,-0.11894599,-0.51865745,0.20684813,1.0152689,-0.98765033,-0.36975676,0.86393565,-0.2641846,1.4724957,-0.9053158,-0.39992875,1.0621223,0.049857963,-0.035561662,-1.6965623,-0.77506053,0.68433523,0.10298309,-0.87363935,1.4709469,0.7883672,-0.022528104,-1.0343806,-1.7485762,0.27294192,1.0062064,0.36248484,3.841924,1.0886898,1.8605677,0.28408286,0.42167526,-1.3572652,-1.436388,0.93071496,-1.5471219,0.4360734,1.192051,1.99347,-0.2127097,-0.41098005,0.48750532,1.5353955,4.5013256,-0.29932112,1.2972825,3.1105406,0.54070455,2.0387096,2.1413815,-1.7291083,-0.9581258,0.021257168,0.54186344,1.0620177,-0.7795086,0.5578308,-0.9509087,-0.054443505,-0.61898535,1.3288226,3.1090364,-1.3351513,-0.7130356,2.59385,1.8245683,0.3364905,-1.2096468,-1.1486512,-0.6774353,-0.08431954,0.89042234,-0.25661784,2.794125,0.5985403,0.36344913,0.5785902,2.415643,1.6915473,-1.5519617,-1.4808899,-0.087228864,0.12076777,-1.630675,1.3533417,0.28687412,-0.8601366,-0.8172628,0.28866267,-1.3661727,1.2969749,-1.0871313,0.39190745,-0.9946228,0.533623,1.9839635,0.20313135,-0.27364248,2.6642804,1.4438388,-0.5318151,-1.6915659,-1.7191783,0.046651296,-0.1653681,-0.098951936,-0.20991078,1.2347512,0.75748295,2.0442865,0.049053438,0.14574283,-1.4963027,1.9626104,0.2804002,1.780861,-1.6237226,0.16425242,1.9419847,-1.0020727,-0.43871534,-1.7444518,0.50197023,0.58117914,1.7130452,0.28452644,-1.7141412
