,Type,cluster_labels,Class,feat_000,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009
49,Training,14,1,-0.9712745472278067,-0.2602283417446,-0.2644558355941656,-0.9645860345998452,-1.0262387571942904,-0.45267348888072473,-0.9491912053923155,-1.0031640005104103,-0.584501451316056,-0.9580354255959483
50,Training,1,0,-0.9356382914706,-1.2302366809415066,-1.2332032389889602,-0.12977962234459392,-0.7501871061593609,-1.2745751620742591,-0.11219174924391004,-0.42565165502282215,-1.261743239286945,-0.950943513599033
51,Training,9,1,-1.5380417514107165,-0.6761308486736743,-0.6677903896031664,-1.3629477436763167,-1.5932340208119629,-0.8823550808075865,-1.3269073644494778,-1.4349113190329024,-1.145160014807205,-1.5689969252919453
52,Training,8,1,-1.5559574851341402,-1.6588965523647934,-1.6435107887534945,-0.5856636077213148,-1.3680987629932366,-1.7166890841731424,-0.5535085857732279,-0.9239861081625524,-1.8537090855290081,-1.6262831178313926
53,Training,38,1,0.3953630624823014,-1.000955048232388,-1.0029897222604747,1.2830741060262512,0.6794474890128225,-0.7819620680747051,1.292904121163444,0.9990850597959795,-0.5144136222319067,0.3648853555402577
54,Training,44,1,-0.541040848319413,0.8101767102501681,0.786001606632488,-1.2909445525035845,-0.7757689211039552,0.5578090378327273,-1.3063680562490505,-1.1388448075630142,0.3466618282307418,-0.4819243032949314
55,Training,23,1,1.3597388198148752,1.5364886367051005,1.5532688416703808,0.42022867450324874,1.151454697769808,1.6417096368418227,0.38540955668792565,0.8178442383583128,1.605567917384144,1.3684571608012475
56,Training,6,0,-1.7274468872929767,-0.875234330806359,-0.8576239975498229,-1.452872223783258,-1.7698077985968328,-1.0714038117948184,-1.4092574165719904,-1.5466463425605264,-1.3744707668584344,-1.78121583274195
57,Training,46,1,-0.15722259645385858,-0.5601534027562388,-0.564435669692646,0.2905312885998417,-0.024911396685114908,-0.561635390471015,0.294767166110505,0.12124550735744394,-0.4279158998902135,-0.13948088110016083
58,Training,10,1,-1.2678111618353414,0.12309453977657284,0.10373078897987638,-1.662843673281326,-1.4685663409218335,-0.15720956257696064,-1.6449418164875926,-1.5891610623185293,-0.4695943777491258,-1.248395056017785
59,Training,18,0,1.045414854851982,0.3134279729180571,0.32087666278732385,1.0048263722890394,1.087557368483492,0.496386483359641,1.0011219888550003,1.083317430496331,0.6822499020161358,1.0395871909109635
60,Training,43,1,0.4080584040265773,0.8773860183939672,0.8836205077604081,-0.18251127169156794,0.2759328576021274,0.8089328763456058,-0.20648127580741826,-0.008096080898079979,0.8143971837547791,0.4461308733179378
61,Training,12,0,-1.2997872597938682,-0.26813777575381453,-0.2726086358541756,-1.383820690414571,-1.4113241373976164,-0.5028396175589652,-1.3589625140717003,-1.3892213622227436,-0.7489134545880054,-1.3005459966425308
62,Training,47,0,-0.5562854561632311,-0.2788045279377723,-0.2822584038617907,-0.42506539660211123,-0.5418567117869196,-0.4018610435919647,-0.41845010762614443,-0.5019229802686184,-0.40444839351603484,-0.5323858627477905
63,Training,7,1,-1.7817314673275362,-1.1610752812678307,-1.1362951598546933,-1.2918595132821318,-1.7616880679400155,-1.319670354606175,-1.246680951957911,-1.4529028760722147,-1.5990842142343473,-1.852076378646647
64,Training,10,0,-1.2818923048400725,-0.1144736330361862,-0.12393917962965031,-1.4865625385414603,-1.4278120331639488,-0.36679632015267355,-1.4642489793911382,-1.4599336919104098,-0.635868058643211,-1.2752141690908483
65,Training,46,0,-0.07886432631722917,-0.2434404108069099,-0.24528643653803792,0.13100744189049499,-0.01044516122923471,-0.27575626844041856,0.13134824451677596,0.04097999212476262,-0.16698185862634143,-0.05301082132749768
66,Training,15,0,-1.146930538497504,0.07263693385722922,0.058026289727554546,-1.4640956087115515,-1.3132174632665796,-0.18602052238400443,-1.4487417821841753,-1.411921467807894,-0.44263354160834845,-1.127087109470909
67,Training,26,1,1.0368575516306253,1.470527076747815,1.4861840686288978,0.09517706225032266,0.8275866467719344,1.4929234350742386,0.057196678399215405,0.43772335991643235,1.4508089652821983,1.0621004195943577
68,Training,5,0,-0.4034572864261579,-0.7906719624464067,-0.7964548335103875,0.17697605910123035,-0.2478129440618811,-0.8082827259265782,0.18510307570643744,-0.041871716024686256,-0.7030819461032131,-0.3922381425473932
69,Training,40,0,-0.11871937181505589,1.25538121970662,1.2348824113834038,-1.1222871069690685,-0.3890010250848805,1.0335492668866977,-1.156985062849762,-0.9010885682002462,0.8378136998519261,-0.0472735841348819
70,Training,4,1,-0.9756886981411499,-0.9447118080465107,-0.9454613336954598,-0.41123216359590004,-0.864710213897894,-1.0407380335766412,-0.3921393385864413,-0.6252155664019717,-1.0712144256997702,-0.981965381431499
71,Training,8,1,-1.356083343708138,-1.4989466473353243,-1.4914458515587665,-0.4522449967033245,-1.1727652370216586,-1.5598281248080117,-0.4250267607678309,-0.7735629450679048,-1.6472211865320099,-1.4042273017539186
72,Training,23,1,1.3807860483928647,1.2989596362493654,1.3136759325917744,0.6265259452446166,1.223213723748521,1.4407597804116445,0.6004836682887009,0.9760983636733853,1.4590228503712013,1.3810994606681284
73,Training,13,1,-1.1689373485384558,-0.5500399006217299,-0.5493757201602439,-0.9817902146631889,-1.186945134170225,-0.7306478733556453,-0.958476539864328,-1.0703841269279775,-0.8801709360163461,-1.1729171345432634
74,Training,27,1,1.991250362867072,0.8453995229079355,0.8430116793218856,1.6592939996245115,1.9501110976721372,1.2629261035888733,1.6685415496442193,1.9882038883972513,1.3634868806271796,1.9272734026354974
75,Training,6,0,-1.6969852546069475,-0.7161776709586878,-0.703454949740149,-1.5425078227823905,-1.7738658887837204,-0.9323247530208987,-1.5004109624786601,-1.6007030601938423,-1.2504434306570171,-1.7414038455769076
76,Training,4,1,-0.802443936489799,-1.1610576016530911,-1.1659031188141826,-0.018146799800130082,-0.6139535298548374,-1.194290650482699,-0.003187406777596668,-0.3076301229873431,-1.1514746940696157,-0.810865375293318
77,Training,49,0,-0.17813041269917934,0.165286754442427,0.16373091954678926,-0.3189774050133257,-0.21637745658421098,0.05539569184494289,-0.32395727615335473,-0.30603176027050427,0.07630935996977038,-0.14282262913046537
78,Training,19,1,0.9788692646581445,-0.0748301378576606,-0.0698564244277554,1.2299106971061815,1.1032714370626535,0.1522087623267746,1.2339858232467862,1.2049540685109683,0.3885340632490856,0.9620979657379272
79,Training,31,0,1.3346718182427573,0.49122570751456823,0.4989132802680954,1.1949792829443788,1.3526638760072989,0.7380683300326816,1.1929469263049548,1.3444595381720896,0.9097485607437087,1.3137126880682617
80,Training,3,0,-0.7370949727855182,-1.660548007056461,-1.6698037969606465,0.45905306164245396,-0.42576652869933684,-1.5935613655985483,0.47101884545958095,0.03112227035504419,-1.49694186751076,-0.7739057588226474
81,Training,16,1,1.1718694714963576,-0.8374898915780923,-0.8232469938123578,2.020148536006884,1.4721994596309576,-0.3943430618744207,2.0478828120608483,1.8254091650817341,-0.07428243018856763,1.074226259525263
82,Training,13,0,-1.1050202427556894,-0.8522579689857844,-0.8505555370235747,-0.651943009250564,-1.0375458745472723,-0.9811127123628723,-0.6294527382532684,-0.8266821213202173,-1.0639321406416886,-1.1145418886103684
83,Training,17,0,1.6058323653692577,0.06415342843678624,0.0701185577237887,1.819888482309925,1.7308345761361619,0.48299932430635834,1.8396353009096669,1.8915839371141243,0.7199257562784535,1.536014895895529
84,Training,12,1,-1.3964407119538291,-0.47519723311818474,-0.4736384912599601,-1.3406536930684783,-1.4748066086097003,-0.6937031683743581,-1.3106926771594263,-1.3826569688140973,-0.9379013588352121,-1.4104778810700087
85,Training,12,1,-1.4892844277547819,-0.46237835129191635,-0.4603520705250006,-1.4738920240102398,-1.5888187506930669,-0.6928508775795978,-1.4408760102352172,-1.5005613833773315,-0.9747699397048878,-1.5083052589834491
86,Training,20,0,0.7615104248905452,0.6929941696329298,0.7031809788769899,0.3807251298895538,0.7000526437797758,0.7375019512955056,0.3636141133774208,0.5327012316373523,0.8315298597186604,0.7816308589603012
87,Training,13,1,-1.1444724576285639,-0.38682568654339905,-0.388763696691902,-1.0839835658447072,-1.19842479106956,-0.586370891940014,-1.0625990846038993,-1.1350374884495609,-0.7549421345189365,-1.1422165382499643
88,Training,19,1,0.9533007483937933,0.0754735814768656,0.08113003636029373,1.0847267039388018,1.0426936731900667,0.2687641669363635,1.0849504776829793,1.0963057803383869,0.48308635553151064,0.9451287697146654
89,Training,1,0,-1.154294431827725,-1.298609568025671,-1.2967278991678903,-0.35293980759171173,-0.9862586492862718,-1.365197628234695,-0.33017822565152705,-0.6438030817912626,-1.4097504274310924,-1.181899177286256
90,Training,46,1,-0.14806980393804237,-0.6252938257903039,-0.6300603802483367,0.3535572602485011,0.00025366783285054527,-0.6143343910286044,0.35826968578023416,0.1669811652605083,-0.4710683061312564,-0.13272417424634322
91,Training,13,0,-1.0397411335768945,-0.8381331672470448,-0.8376175121455005,-0.5796708421515784,-0.964934511164634,-0.9597827657280407,-0.5589813992295586,-0.7580616156545519,-1.0237515042693024,-1.0456092248683515
92,Training,12,1,-1.3875669285279117,-0.6093170246288462,-0.604943712921267,-1.218767858214758,-1.4306675993865885,-0.8084821737397225,-1.1882486232637985,-1.2948777614673088,-1.02607540900189,-1.4059979921215338
93,Training,30,0,1.8562803693576495,0.48493270125682125,0.48609787197329496,1.7795242749261828,1.8945592946655616,0.9176678768147518,1.7959564229697436,1.9936749322907128,1.0867548628883636,1.7859596551898789
94,Training,24,1,0.76467441879606,1.2420026257118428,1.2539942596131217,-0.046878338714216636,0.5851486346476037,1.21905789809785,-0.08014618185342737,0.22378989609799696,1.199500930896457,0.7971593253368049
95,Training,43,0,0.47099346796008706,1.105485297650769,1.1119013801063258,-0.28811745606793665,0.29590417520590134,1.025727927711418,-0.3187509358071141,-0.06509301846579492,0.9926949305951115,0.5125810793985515
96,Training,45,0,-0.6770620861899378,0.35806796119746664,0.3447036826946936,-1.0956991758168906,-0.8309418984487716,0.13393995061294237,-1.097098421102419,-1.0203900591292308,-0.02098610802934316,-0.6376035896210482
97,Training,7,0,-1.6869593944301482,-1.3373464939689579,-1.3153804016867527,-1.0204133882277737,-1.6032378461020034,-1.460390448278743,-0.9801144092486243,-1.2463853484480023,-1.6795847219146036,-1.7551780038756544
98,Training,40,0,-0.030171926602736075,1.1723904185451368,1.1594688090713106,-0.9475676003064719,-0.27253031405068684,0.9764381221873761,-0.9798637211463409,-0.7355851968616638,0.8231362415706518,0.03307458887595392
99,Training,26,1,0.8279233962763248,1.508647492366934,1.5208138951108239,-0.1801257202860113,0.5981700428683434,1.4721724610007454,-0.22201615181309833,0.14607998403747066,1.3985631445502702,0.865790540180773
100,Training,49,0,-0.031005298750345002,-0.07121209842697061,-0.07183653152128948,0.05028427653116029,0.0032539003826290835,-0.11776096785325783,0.047943636655181775,0.002494478896037543,-0.024403630830947733,-0.0017873791286692933
101,Training,35,1,0.6105337994134463,-1.3231483994790902,-1.3161486698875031,1.7678478332323342,0.9771919870429515,-0.9700685234051679,1.7866353862236517,1.4195062296019403,-0.662897861254098,0.5258107598697095
102,Training,21,1,1.4551662648541697,1.8104257907807122,1.8282658159807987,0.3222435664742839,1.1941510398234745,1.9105755984782828,0.2791501430179259,0.7885964251884019,1.8120477823369523,1.4679654040370294
103,Training,38,0,0.2113832435419014,-0.6796482883738015,-0.6832657692032201,0.8217320237212397,0.4094616586166304,-0.5714557423829982,0.8264097535884848,0.6155783933435137,-0.356443413200706,0.2134438702229599
104,Training,14,1,-0.9390495336912585,-0.22037779655924955,-0.22514738195647857,-0.9559689607324915,-0.998270030984906,-0.41336067797151943,-0.9418441738533849,-0.9881152594556005,-0.5415818976999381,-0.9235288933792491
105,Training,31,1,1.5229699874575295,0.6398096982042772,0.6465766035737015,1.2929256601585675,1.5156492603739744,0.9253748410241045,1.2917262065866904,1.5013632838017532,1.0753207303208283,1.4923872343719873
106,Training,21,1,1.4462031653427276,1.8094837685635428,1.8273665046309322,0.3125602117909994,1.1851494533914932,1.9071552374693888,0.2693064404103375,0.777250045008112,1.8085826610600055,1.4595200000743522
107,Training,21,0,1.549398403499358,1.8677524565704686,1.8851505789617273,0.3881078289710297,1.2790211918231817,1.988631997048391,0.3449318305666237,0.8814307490745689,1.878060974222962,1.5586905006745013
108,Training,4,1,-0.8724410109505056,-0.8468029059062151,-0.8488912885121115,-0.359809152123899,-0.7690511488455112,-0.9415377092448283,-0.34326447161385093,-0.5579219028658473,-0.9535680021591925,-0.8716248565864505
109,Training,33,0,-0.050551749285883296,-1.3171892776011866,-1.3250228676348323,1.0130589396246343,0.26191322795693583,-1.159760149073239,1.0217103096710574,0.6469712927929981,-0.9401763688692458,-0.07848405646371544
110,Training,35,0,0.7517203870083254,-1.0474916249787167,-1.0411735386548056,1.7177569369615755,1.0711851510645147,-0.7070837259970486,1.7356497359028198,1.4398368281600922,-0.3994780904216589,0.6830285621563308
111,Training,37,1,0.6283181396417236,-0.6613798082803025,-0.6605642146656981,1.2862968607146565,0.8573112337003735,-0.4376171233400927,1.29496082124125,1.0941139902598598,-0.16905804882205192,0.6053087183017855
112,Training,9,0,-1.6186453231659677,-1.0905964819945344,-1.0733067780567405,-1.1304327472133513,-1.5843174202684027,-1.244893209799252,-1.0913364693440104,-1.2989391985636396,-1.4726783948741848,-1.6714048795304493
113,Training,17,1,1.386538394520099,-0.03640668346946741,-0.029953380960067118,1.654924238618076,1.5245706306438542,0.3215251726833919,1.6692627997889293,1.6755086015326874,0.57080229262478,1.334168470705248
114,Training,21,1,1.4941408840268,1.7445871592128919,1.7617662321985323,0.4172708654150188,1.2472852986370204,1.8638959618930422,0.3775965787894946,0.8773655674416764,1.7825609870808181,1.5019309895479027
115,Training,44,1,-0.5413634867706089,0.6200338593697445,0.6029889138335124,-1.137645104089172,-0.7340475580761242,0.38846517634796285,-1.1477395934204806,-1.0181013105137455,0.2198607927454952,-0.4915521950473133
116,Training,18,1,0.9901673601682129,0.4837245238722806,0.4926797149562921,0.8092892548301375,0.99095494009938,0.6233293028962794,0.8003695617161742,0.9262538597148722,0.77740461640171,0.9931503392062847
117,Training,45,0,-0.8750476564970101,0.2563586846538944,0.24105314265172137,-1.2642658039200207,-1.0374065621856774,0.013509338594816067,-1.2593399036713093,-1.1971603958742096,-0.1850879025868242,-0.8415305425046001
118,Training,40,0,-0.0884886039281943,1.1302424239528641,1.115864472547513,-0.9855679029546456,-0.3292433300545066,0.9270574302463833,-1.0160942949273886,-0.781767098512915,0.7691424377509928,-0.02518891439850188
119,Training,20,0,0.624732556354803,0.5372701708785973,0.5454653328527499,0.3435836912594155,0.5868958014030601,0.5662123728470588,0.32933310089716694,0.4516321408132342,0.6717925722086546,0.647747399309155
120,Training,48,0,-0.26365574634351596,0.6881663167464532,0.6788229797295349,-0.8468279757147482,-0.43191696822712683,0.49870007021515106,-0.8624832020653836,-0.7205075319436582,0.39495518051499373,-0.21438690243194217
121,Training,1,0,-1.026046713565786,-1.4642776709843999,-1.4668893282023576,-0.056430476950747224,-0.7989132903317568,-1.4838423145924622,-0.037964487058297094,-0.4072951540335945,-1.4753266245974965,-1.0556138812573694
122,Training,26,0,1.2149630321075595,1.2264160064335299,1.2415299430670952,0.4911697397660241,1.0658433362858606,1.3284880763555522,0.46431885791142696,0.8040881607439717,1.3547163870732624,1.22328872993165
123,Training,44,0,-0.6444138671734154,0.8810487859877456,0.8482123848066765,-1.478224284841147,-0.9103538386338501,0.6038145288321354,-1.4941526358548354,-1.3131581806853556,0.34339672926425874,-0.578740544349823
124,Training,10,0,-1.4051512342643069,-0.1552329035188408,-0.1642033175420257,-1.6149931225074279,-1.56463489578123,-0.41689730998887037,-1.5882081333755926,-1.583125133487532,-0.7250442054118168,-1.4054553255842621
125,Training,36,0,0.20765015473822726,0.44081313149998813,0.44417532480497873,-0.0739267878377225,0.15178278622595742,0.379235312151006,-0.08680931548463684,-0.00020857870595750348,0.4340192713706078,0.24257392523744362
126,Training,9,1,-1.5943244842271576,-0.8631672430802918,-0.8497532084547805,-1.2843280982279655,-1.6130892886225277,-1.048520318870146,-1.245798415035847,-1.395832753231166,-1.3018449604511224,-1.6366607770963963
127,Training,44,0,-0.6584549115624888,0.945757247851795,0.9085394883332835,-1.5479901801814304,-0.9404606675197347,0.6592891192587227,-1.5657633667632138,-1.3735053869706326,0.37896000779218364,-0.587857806991363
128,Training,18,1,0.8962340796882419,0.49745327370089687,0.5064870937526856,0.6905446390662482,0.8877895574427227,0.6073310674794403,0.6799221497166898,0.8042691800679073,0.7509204799430355,0.90507729528429
129,Training,8,0,-1.5530934197088424,-1.4716599987672676,-1.455784212762212,-0.7329684058514386,-1.410756227839482,-1.5599751063986598,-0.6988628978509575,-1.0182654874601378,-1.7154555805143017,-1.6148108847015783
130,Training,14,1,-0.929752754840782,-0.2196201321201484,-0.22437349314091223,-0.9446986447405928,-0.9876039139677003,-0.4113393715424746,-0.930814463228294,-0.9775228973506487,-0.5366417876571469,-0.9138988215864342
131,Training,43,0,0.22447499600480345,1.0080719422482438,1.008652440265044,-0.5069310488754755,0.04562886924701349,0.8828762766261056,-0.5347658562068408,-0.31414509413049446,0.8250777464705668,0.272233392077446
132,Training,9,0,-1.5039400909032492,-1.2204225762365104,-1.2067046400549288,-0.8719884701601005,-1.4152202371194857,-1.343155005619893,-0.8377017372701878,-1.0939679966756166,-1.5116765913169983,-1.5518594835813826
133,Training,48,1,-0.2920176363163771,0.2878040173483336,0.28391711483664944,-0.5579670365259992,-0.3734375823651624,0.13994020413937552,-0.5639911565068502,-0.5137761543113186,0.10987914280957442,-0.2536761848532923
